 AlLeft_MAPMT_15_6 | MAPMT_15_6 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_6 | MAPMT_15_6 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_15_6 | MAPMT_15_6 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_6 | MAPMT_15_6 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_15_6 | MAPMT_15_6 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_6 | MAPMT_15_6 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_15_6 | MAPMT_15_6 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_15_7 |     root | 15.900000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
 AlLeft_MAPMT_15_7 | MAPMT_15_7 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_7 | MAPMT_15_7 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_15_7 | MAPMT_15_7 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_7 | MAPMT_15_7 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_15_7 | MAPMT_15_7 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_7 | MAPMT_15_7 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_15_7 | MAPMT_15_7 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_15_8 |     root | 10.600000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
 AlLeft_MAPMT_15_8 | MAPMT_15_8 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_8 | MAPMT_15_8 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_15_8 | MAPMT_15_8 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_8 | MAPMT_15_8 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_15_8 | MAPMT_15_8 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_8 | MAPMT_15_8 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_15_8 | MAPMT_15_8 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_15_9 |     root | 5.300000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
 AlLeft_MAPMT_15_9 | MAPMT_15_9 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_9 | MAPMT_15_9 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_15_9 | MAPMT_15_9 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_9 | MAPMT_15_9 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_15_9 | MAPMT_15_9 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_9 | MAPMT_15_9 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_15_9 | MAPMT_15_9 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_10 |     root | 0.000000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_10 | MAPMT_15_10 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_10 | MAPMT_15_10 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_10 | MAPMT_15_10 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_10 | MAPMT_15_10 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_10 | MAPMT_15_10 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_10 | MAPMT_15_10 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_10 | MAPMT_15_10 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_11 |     root | -5.300000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_11 | MAPMT_15_11 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_11 | MAPMT_15_11 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_11 | MAPMT_15_11 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_11 | MAPMT_15_11 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_11 | MAPMT_15_11 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_11 | MAPMT_15_11 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_11 | MAPMT_15_11 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_12 |     root | -10.600000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_12 | MAPMT_15_12 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_12 | MAPMT_15_12 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_12 | MAPMT_15_12 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_12 | MAPMT_15_12 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_12 | MAPMT_15_12 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_12 | MAPMT_15_12 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_12 | MAPMT_15_12 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_13 |     root | -15.900000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_13 | MAPMT_15_13 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_13 | MAPMT_15_13 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_13 | MAPMT_15_13 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_13 | MAPMT_15_13 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_13 | MAPMT_15_13 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_13 | MAPMT_15_13 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_13 | MAPMT_15_13 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_14 |     root | -21.200000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_14 | MAPMT_15_14 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_14 | MAPMT_15_14 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_14 | MAPMT_15_14 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_14 | MAPMT_15_14 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_14 | MAPMT_15_14 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_14 | MAPMT_15_14 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_14 | MAPMT_15_14 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_15 |     root | -26.500000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_15 | MAPMT_15_15 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_15 | MAPMT_15_15 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_15 | MAPMT_15_15 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_15 | MAPMT_15_15 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_15 | MAPMT_15_15 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_15 | MAPMT_15_15 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_15 | MAPMT_15_15 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_16 |     root | -31.800000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_16 | MAPMT_15_16 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_16 | MAPMT_15_16 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_16 | MAPMT_15_16 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_16 | MAPMT_15_16 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_16 | MAPMT_15_16 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_16 | MAPMT_15_16 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_16 | MAPMT_15_16 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_17 |     root | -37.100000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_17 | MAPMT_15_17 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_17 | MAPMT_15_17 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_17 | MAPMT_15_17 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_17 | MAPMT_15_17 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_17 | MAPMT_15_17 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_17 | MAPMT_15_17 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_17 | MAPMT_15_17 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_18 |     root | -42.400000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_18 | MAPMT_15_18 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_18 | MAPMT_15_18 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_18 | MAPMT_15_18 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_18 | MAPMT_15_18 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_18 | MAPMT_15_18 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_18 | MAPMT_15_18 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_18 | MAPMT_15_18 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_19 |     root | -47.700000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_19 | MAPMT_15_19 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_19 | MAPMT_15_19 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_19 | MAPMT_15_19 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_19 | MAPMT_15_19 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_19 | MAPMT_15_19 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_19 | MAPMT_15_19 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_19 | MAPMT_15_19 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
       MAPMT_15_20 |     root | -53.000000*cm -47.410000*cm 33.377000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
AlLeft_MAPMT_15_20 | MAPMT_15_20 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_15_20 | MAPMT_15_20 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
 AlTop_MAPMT_15_20 | MAPMT_15_20 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_15_20 | MAPMT_15_20 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
Window_MAPMT_15_20 | MAPMT_15_20 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_15_20 | MAPMT_15_20 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
Socket_MAPMT_15_20 | MAPMT_15_20 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_16_0 |     root | 55.650000*cm -47.410000*cm 38.677000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
 AlLeft_MAPMT_16_0 | MAPMT_16_0 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_16_0 | MAPMT_16_0 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_16_0 | MAPMT_16_0 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_16_0 | MAPMT_16_0 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_16_0 | MAPMT_16_0 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_16_0 | MAPMT_16_0 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_16_0 | MAPMT_16_0 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_16_1 |     root | 50.350000*cm -47.410000*cm 38.677000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
 AlLeft_MAPMT_16_1 | MAPMT_16_1 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_16_1 | MAPMT_16_1 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_16_1 | MAPMT_16_1 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_16_1 | MAPMT_16_1 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_16_1 | MAPMT_16_1 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_16_1 | MAPMT_16_1 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_16_1 | MAPMT_16_1 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_16_2 |     root | 45.050000*cm -47.410000*cm 38.677000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
 AlLeft_MAPMT_16_2 | MAPMT_16_2 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_16_2 | MAPMT_16_2 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_16_2 | MAPMT_16_2 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_16_2 | MAPMT_16_2 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_16_2 | MAPMT_16_2 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_16_2 | MAPMT_16_2 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_16_2 | MAPMT_16_2 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_16_3 |     root | 39.750000*cm -47.410000*cm 38.677000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
 AlLeft_MAPMT_16_3 | MAPMT_16_3 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
AlRight_MAPMT_16_3 | MAPMT_16_3 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
  AlTop_MAPMT_16_3 | MAPMT_16_3 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
AlBottom_MAPMT_16_3 | MAPMT_16_3 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
 Window_MAPMT_16_3 | MAPMT_16_3 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_MAPMT_16_3 | MAPMT_16_3 | 0.000000*cm 0.000000*cm -1.195000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.005000000000000001*cm  | 
 Socket_MAPMT_16_3 | MAPMT_16_3 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
        MAPMT_16_4 |     root | 34.450000*cm -47.410000*cm 38.677000*cm | ordered: yzx 0.0*deg 0.0*deg -90.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
